Feature1,Feature2,Feature3,Feature4
-7.42454627796022,-6.480973478923875,-8.875962459060858,8.426824797515225
5.821262595359716,-5.667073903388102,-7.435639667843595,-9.253260286425931
-6.802258883503652,-7.74139379460421,-7.315203679366353,7.862432959183362
4.549232660737797,3.6305827830005883,-10.077749556602173,10.442357920308957
8.96818235599013,-5.359899947040105,-6.171451539367956,-6.641026267133825
2.704191724490487,6.008158881656943,-9.004381928757986,9.038904952452826
-6.386309290270381,-6.695273469581073,-9.696685536817224,8.023832794907694
-2.7262417693346026,1.2034324798458211,-1.0096514196161022,-3.105266957722734
-7.419386871460632,-7.658414318678259,-8.642482501538328,6.345150137883671
-4.534340209710358,9.20074044296775,3.9780923714597134,2.825603018736956
-4.914902058234881,-6.844846041304218,-9.538053264628596,7.537502826232926
-7.314123418583586,-7.189281716744586,-8.616193985002297,6.844774293835226
-6.571825422259211,-8.590277985932572,-10.186513178741723,8.066787009521418
-2.980235928671073,9.246336065555958,3.191794494730777,0.5657059095641768
-6.6440126330427045,-6.10924439938898,-10.316914002415851,8.467276958705632
6.269725075020949,-5.956798146536839,-6.945181569806631,-7.346666533624191
6.971932089124465,-6.005571288560764,-6.655311924773532,-7.8951006116279805
-6.0669705421385505,-0.22402468659766284,-1.5722298659853795,-5.162596723190346
-4.043311793788373,10.291962950096831,4.972192848207693,1.2246831473841784
-7.453289198031507,-7.426968534516339,-8.871081026852009,6.780098144364938
-3.7466941645396314,1.812726168252717,-2.3676421924373265,-3.035538634910116
-6.589852334254857,-4.804708794630508,-7.967203053204318,6.997499383330862
-6.122638574505919,-7.802274917453572,-7.96872183653035,8.679160774303654
-6.4955617422119625,-6.912804341370039,-10.905769856675887,7.234402875985915
-1.3460338708977906,9.024519189217909,3.6583701851801504,2.435273158204003
-7.916873345477726,-7.070448271359555,-9.713946010020768,5.940723184534367
-8.750419112177125,-7.231623077317256,-8.819909377446459,8.999960227773986
-6.0564566071893555,-6.806791626087543,-10.128288656377064,6.028444143435087
-7.215411890441398,-5.211088067986553,-9.097919107999616,5.820379962380597
6.642781904468542,-4.914727011982835,-6.281671297310423,-6.430799456122466
7.869886511533789,-5.171120082965861,-6.589984754707819,-7.291349039654803
8.03906036502575,-5.195407480082615,-6.353148036014607,-7.643746035281483
6.942410748175065,-7.109799591057882,-5.897070673424461,-6.367551285228807
-6.087824686823282,1.342550309795179,-1.896427813111608,-4.265950478343322
-3.2771040393684885,0.9959731075892142,-3.162157361310424,-4.718090995773183
8.326553630084877,-6.306806028142471,-5.794517576672712,-4.703513179802785
-1.8190536313416377,8.613065656312486,4.8639713180385185,1.9857620847225268
7.390948188017743,-5.453925206027985,-5.06175936645919,-4.770398606204471
1.3845602506128598,3.6304546009190912,-10.211450640508716,8.842719924079631
2.5723523338887277,3.1931071010572736,-9.482934607937992,8.064171548321681
-2.7891048900370774,0.443734909056271,-3.1341320953645666,-2.9134956953251696
-4.222332152143627,10.368158502363734,4.5253389909754835,3.2109859959141938
1.3985312741683704,6.075482909787695,-9.778992514847298,9.615629916419609
-6.823902278862575,-5.785918074804998,-10.53079238635083,8.853073234959316
6.3261729771663,-6.004050802889524,-5.03530651400893,-5.775679793530664
1.569993915615099,1.7375722292919522,-11.172212937569675,10.158611699384183
-4.526924231714531,0.45809183559634525,-1.7904018516749451,-4.867838175913017
-1.885077806000595,9.642631637462602,4.627632063381187,1.0759153124549004
-1.9941499367467022,12.867017618853042,5.210769346921269,3.108735324121331
1.6021134177683183,3.8796669470604015,-10.932760625118227,8.479545096755688
7.402194437112968,-5.372059401551699,-5.073747901775242,-5.658728451661365
-1.6837812740647204,9.82779576419896,5.9453576433824304,1.9941735255734911
-8.549032472272643,-6.336749400896012,-9.500951515581857,7.894121584091862
6.427599192422663,-6.0300310863233975,-6.056093958048887,-5.516172590392027
2.7205235484777655,4.554936941342659,-8.69311689405622,10.033368844921856
7.8454243176729275,-5.911747359461447,-6.3908051953679195,-7.2651777620045195
2.126501338816052,4.098858428021386,-10.342274702950627,9.117521966373111
-4.3069132898530675,-0.4272815518537453,0.2542760623117566,-4.497737665250501
-5.192485556078705,-5.998469836326496,-8.846300397952628,8.80346705438873
-2.9883718608980403,8.828627151534505,3.533543862222073,0.7769630598600612
1.5545990335522843,4.507955437651624,-9.635230692963136,9.875237870463007
-0.7437433827716533,9.419267839159277,3.378994881893056,2.891031630995508
1.0181594681121078,3.39365399081678,-9.622995001470732,9.632411775776406
2.5163304211469146,4.422125321744816,-10.13861526792937,8.726573675301834
-7.6067643669761384,-7.127628228827452,-8.912761185736057,7.944195013049381
-3.571501336778855,9.487878558833502,3.720454601994298,3.5231040889582714
-3.9245683651031644,8.593640805432962,4.297164319701332,1.170892414719113
7.190315544213224,-4.99406262613183,-6.940011056584707,-8.922952095076234
-4.977548668956125,0.9234357298524059,-1.548243892162234,-3.189687200359298
-3.359550674805797,0.5847093139000061,-1.5584380474650112,-4.326690479692673
6.527904667400654,-5.333685342527449,-7.250992833660088,-6.769368103254734
-2.59804007346938,0.37706010565367853,-3.4829545261662798,-4.783239183133594
-6.708761753023328,-7.064092929628626,-8.819893823570617,7.671104620860374
-2.147561598005116,8.369166373593197,5.001274441736515,3.511206250406701
6.084605217351047,-5.56866648323744,-4.8213907032901115,-4.325816914772201
-7.148515881706101,-7.9866355020176165,-6.26496795338615,7.382741349513191
-6.466192287927569,-5.003313780717881,-9.612116955739584,6.078868212187286
-0.19453905637924152,7.147020935606573,5.326139026602615,0.36045381275108035
-3.2245013323127183,9.693883877132997,3.909512204510965,2.189628273522707
-5.0588813481299075,0.6036883384212804,-1.394329617802146,-4.383534053311701
-3.186119623358709,9.62596241703919,5.670878358724052,2.904449803056931
-1.9621002418827123,8.812093475764428,4.422197633000881,3.071946535927922
-4.234209076475864,-0.30089722415873177,-0.28509248855908687,-4.1541055473672195
-2.281737688448621,10.321428882480749,3.032395601666874,2.157803542473036
-2.6704833347187593,9.41833698501286,6.526064737438632,2.147747496772571
-6.361968170682147,-7.6058534064294125,-8.651560992158933,6.568139983145381
6.63354296683544,-5.173926286833389,-6.243920287443834,-7.304978743812879
-3.2924509153889874,8.692224611992646,5.453396053597771,0.7423053675067768
2.680844507537006,6.1716560946872585,-9.765257341578,8.599899798701433
3.211770723788816,2.9338437407839164,-8.990910044234093,10.099369785550785
6.8182136400445135,-7.166932283339457,-6.474726717206688,-7.235817444396114
2.8923679655529297,4.657133443893514,-9.437891208940375,9.763158045706112
-5.808769807763031,0.7084223400176959,-1.359894151795461,-4.992505827107352
-2.0418573645917,1.5751766983594058,-1.8084215228164364,-2.894400834304048
-2.2130773459881743,9.275341400378212,4.644992292870563,1.7385825505655852
1.7632580890434726,3.9651017068359304,-9.659911373498016,9.360974806730045
-2.2751906114378526,1.2372561237166495,-1.2856659882560924,-5.777383007936329
-7.125370255237215,-7.152833163023617,-11.535214399577582,7.269228048980891
3.8689372309118415,3.0913667895947565,-11.11383528500869,8.706288973358642
-3.6164022324435594,-0.25666241745042706,-1.7874572233632284,-3.0269714868424065
7.567929298996204,-6.0434923306231285,-6.096108341786085,-6.01021199673531
1.420932590912962,4.481233490063445,-11.18130384761562,9.838671781200285
-2.9811294888421838,10.103236725165688,4.7041588553235645,0.8954249060114259
1.0010674177334624,4.869808003220262,-9.344509400312752,8.834118412503157
1.8551821545473213,4.308165242354232,-8.381801147575594,8.58126137225265
